Device_ID,CPU_Time_s,Energy_J
41,0.747888,0.046119
42,0.549548,0.033862
43,0.557224,0.034336
44,0.557224,0.034336
45,0.553424,0.034100
46,0.406324,0.025010
47,0.382224,0.023521
48,0.377624,0.023237
49,0.354403,0.021802
50,0.380024,0.023383
