Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
678901,89,29.1070,0.471840,52.7632,0.854837,0.0000,0.000000,81.8702,1.326677
678901,90,40.4790,0.655840,52.9643,0.858057,0.0000,0.000000,93.4433,1.513897
678901,91,27.2380,0.441584,59.3579,0.961617,0.0000,0.000000,86.5959,1.403201
678901,92,18.7660,0.304584,53.2160,0.862226,0.0000,0.000000,71.9820,1.166810
678901,93,17.7200,0.287584,51.8723,0.840555,0.0000,0.000000,69.5923,1.128139
678901,94,21.7370,0.352584,51.8622,0.840411,0.0000,0.000000,73.5992,1.192995
678901,95,27.9950,0.453840,55.1567,0.893573,0.0000,0.000000,83.1517,1.347413
678901,96,29.6640,0.480840,54.8331,0.888333,0.0000,0.000000,84.4971,1.369173
678901,97,23.7310,0.384840,54.0803,0.876162,0.0000,0.000000,77.8113,1.261002
678901,98,29.3550,0.475840,61.9729,1.003869,0.0000,0.000000,91.3279,1.479709
678901,99,23.1750,0.375840,54.0256,0.875275,0.0000,0.000000,77.2006,1.251115
678901,100,27.6860,0.448840,54.4000,0.881402,0.0000,0.000000,82.0860,1.330242
789012,81,23.4060,0.379584,57.3928,0.929965,0.0000,0.000000,80.7988,1.309549
789012,82,19.7600,0.320584,54.9783,0.890852,0.0000,0.000000,74.7383,1.211436
789012,83,24.5800,0.398584,53.7992,0.871622,0.0000,0.000000,78.3792,1.270206
789012,84,21.1810,0.343584,53.8730,0.872828,0.0000,0.000000,75.0540,1.216412
789012,85,16.4840,0.267584,56.9321,0.922445,0.0000,0.000000,73.4161,1.190029
789012,86,16.6700,0.270584,54.9095,0.889624,0.0000,0.000000,71.5795,1.160208
789012,87,21.1810,0.343584,56.0322,0.907907,0.0000,0.000000,77.2132,1.251491
789012,88,26.0170,0.421840,52.2615,0.846662,0.0000,0.000000,78.2785,1.268502
789012,89,24.6580,0.399840,57.5694,0.932608,0.0000,0.000000,82.2274,1.332448
789012,90,30.4670,0.493840,51.0221,0.826617,0.0000,0.000000,81.4891,1.320457
789012,91,24.3950,0.395584,54.3640,0.880867,0.0000,0.000000,78.7590,1.276451
789012,92,21.9230,0.355584,59.1136,0.957628,0.0000,0.000000,81.0366,1.313212
789012,93,21.1810,0.343584,59.6245,0.965859,0.0000,0.000000,80.8055,1.309443
789012,94,22.7260,0.368584,64.9167,1.051667,0.0000,0.000000,87.6427,1.420251
789012,95,27.5620,0.446840,57.6798,0.934323,0.0000,0.000000,85.2418,1.381163
789012,96,27.9330,0.452840,58.6634,0.950312,0.0000,0.000000,86.5964,1.403152
789012,97,27.1300,0.439840,60.5961,0.981551,0.0000,0.000000,87.7261,1.421391
789012,98,27.8710,0.451840,62.4526,1.011595,0.0000,0.000000,90.3236,1.463435
789012,99,28.8600,0.467840,59.0402,0.956355,0.0000,0.000000,87.9002,1.424195
789012,100,28.7980,0.466840,64.2046,1.039953,0.0000,0.000000,93.0026,1.506793
890123,81,19.8220,0.321584,51.0001,0.826532,0.0000,0.000000,70.8221,1.148116
890123,82,24.7040,0.400584,46.2092,0.748834,0.0000,0.000000,70.9132,1.149418
890123,83,19.0200,0.308616,48.8866,0.792162,0.0000,0.000000,67.9066,1.100778
890123,84,22.1080,0.358584,48.0005,0.777808,0.0000,0.000000,70.1085,1.136392
890123,85,22.3550,0.362584,56.1942,0.910328,0.0000,0.000000,78.5492,1.272912
890123,86,20.3160,0.329584,54.4643,0.882398,0.0000,0.000000,74.7803,1.211982
890123,87,17.0980,0.277584,51.8558,0.840243,0.0000,0.000000,68.9538,1.117827
890123,88,32.0120,0.518840,49.9359,0.809069,0.0000,0.000000,81.9479,1.327909
890123,89,29.6640,0.480840,45.8365,0.742718,0.0000,0.000000,75.5005,1.223558
890123,90,21.6300,0.350840,51.4260,0.833144,0.0000,0.000000,73.0560,1.183984
890123,91,20.4540,0.332584,54.3130,0.880041,0.0000,0.000000,74.7670,1.212625
890123,92,21.1190,0.342584,52.2238,0.846193,0.0000,0.000000,73.3428,1.188777
890123,93,18.9310,0.307168,53.5201,0.867080,0.0000,0.000000,72.4511,1.174248
890123,94,16.7930,0.272584,51.1910,0.829409,0.0000,0.000000,67.9840,1.101993
890123,95,26.8830,0.435840,54.5406,0.883532,0.0000,0.000000,81.4236,1.319372
890123,96,29.7250,0.481840,53.9041,0.873252,0.0000,0.000000,83.6291,1.355092
890123,97,26.9290,0.436840,57.7891,0.936143,0.0000,0.000000,84.7181,1.372983
890123,98,23.8540,0.386840,52.4565,0.849904,0.0000,0.000000,76.3105,1.236744
890123,99,22.9270,0.371840,57.8673,0.937347,0.0000,0.000000,80.7943,1.309187
890123,100,24.2250,0.392840,57.6274,0.933497,0.0000,0.000000,81.8524,1.326337
901234,81,15.3100,0.248584,45.3030,0.734257,0.0000,0.000000,60.6130,0.982841
901234,82,20.6870,0.335584,44.5022,0.721268,0.0000,0.000000,65.1892,1.056852
901234,83,20.0650,0.325584,52.1846,0.845615,0.0000,0.000000,72.2496,1.171199
901234,84,22.0460,0.357584,44.6073,0.722856,0.0000,0.000000,66.6533,1.080440
901234,85,18.4000,0.298584,47.9589,0.777194,0.0000,0.000000,66.3589,1.075778
901234,86,14.9390,0.242584,47.5017,0.769682,0.0000,0.000000,62.4407,1.012266
901234,87,21.2430,0.344584,49.3969,0.800341,0.0000,0.000000,70.6399,1.144925
901234,88,21.6910,0.351840,49.1719,0.796670,0.0000,0.000000,70.8629,1.148510
901234,89,31.3320,0.507840,50.2997,0.814998,0.0000,0.000000,81.6317,1.322838
901234,90,31.3940,0.508840,49.5109,0.802179,0.0000,0.000000,80.9049,1.311019
901234,91,18.2770,0.296584,53.3393,0.864292,0.0000,0.000000,71.6163,1.160876
901234,92,22.5410,0.365584,55.2680,0.895519,0.0000,0.000000,77.8090,1.261103
901234,93,17.3500,0.281584,55.1566,0.893536,0.0000,0.000000,72.5066,1.175120
901234,94,20.1920,0.327584,55.4336,0.898128,0.0000,0.000000,75.6256,1.225712
901234,95,28.9840,0.469840,51.4754,0.833939,0.0000,0.000000,80.4594,1.303779
901234,96,29.6640,0.480840,52.9380,0.857649,0.0000,0.000000,82.6020,1.338489
901234,97,27.1920,0.440840,53.7511,0.870781,0.0000,0.000000,80.9431,1.311621
901234,98,27.1920,0.440840,59.5536,0.964749,0.0000,0.000000,86.7456,1.405589
901234,99,29.9110,0.484840,52.7707,0.855013,0.0000,0.000000,82.6817,1.339853
901234,100,24.0400,0.389840,53.6916,0.869885,0.0000,0.000000,77.7316,1.259725
