Device_ID,CPU_Time_s,Energy_J
65,0.235182,0.014508
66,0.175133,0.010797
67,0.242586,0.014966
68,0.204536,0.012614
69,0.265762,0.016398
70,0.105698,0.006506
71,0.228672,0.014106
72,0.150894,0.009299
73,0.234058,0.014439
74,0.185172,0.011418
75,0.217361,0.013407
76,0.214872,0.013253
77,0.245276,0.015130
78,0.172098,0.010610
79,0.225972,0.013939
80,0.162872,0.010040
