Device_ID,CPU_Time_s,Energy_J
81,0.537234,0.033127
82,0.562223,0.034669
83,0.539212,0.033249
84,0.517423,0.031903
85,0.529912,0.032674
86,0.534123,0.032935
87,0.516112,0.031822
88,0.547423,0.033757
89,0.551912,0.034032
90,0.525334,0.032392
91,0.407312,0.025096
92,0.418623,0.025797
93,0.400734,0.024692
94,0.403006,0.024832
95,0.412423,0.025409
96,0.418612,0.025796
97,0.382623,0.023572
98,0.408312,0.025157
99,0.388534,0.023937
100,0.398012,0.024523
