Device_ID,CPU_Time_s,Energy_J
81,0.122596,0.007549
82,0.111642,0.006872
83,0.117277,0.007220
84,0.130377,0.008029
85,0.147721,0.009101
86,0.118796,0.007314
87,0.144050,0.008872
88,0.123196,0.007586
89,0.129322,0.007964
90,0.116096,0.007147
91,0.104953,0.006458
92,0.121896,0.007505
93,0.118277,0.007282
94,0.117038,0.007205
95,0.120477,0.007417
96,0.103706,0.006381
97,0.118343,0.007286
98,0.116677,0.007183
99,0.110596,0.006807
100,0.119795,0.007376
