Device_ID,CPU_Time_s,Energy_J
81,0.152800,0.009413
82,0.183000,0.011279
83,0.192200,0.011848
84,0.190000,0.011712
85,0.173813,0.010712
86,0.171400,0.010563
87,0.183600,0.011316
88,0.281456,0.017363
89,0.301515,0.018603
90,0.253056,0.015609
91,0.143400,0.008832
92,0.166200,0.010241
93,0.182600,0.011255
94,0.169800,0.010464
95,0.241350,0.014884
96,0.248856,0.015349
97,0.279456,0.017236
98,0.260856,0.016091
99,0.256256,0.015807
100,0.265856,0.016400
