Device_ID,CPU_Time_s,Energy_J
81,0.694080,0.042792
82,0.633080,0.039023
83,0.629296,0.038788
84,0.635080,0.039146
85,0.683680,0.042149
86,0.605680,0.037329
87,0.614880,0.037897
88,0.820936,0.050632
89,0.809736,0.049940
90,0.809403,0.049919
91,0.596070,0.036735
92,0.676480,0.041704
93,0.569280,0.035079
94,0.628880,0.038763
95,0.830136,0.051200
96,0.793203,0.048918
97,0.868336,0.053560
98,0.826803,0.050994
99,0.854136,0.052679
100,0.847736,0.052288
