Device_ID,CPU_Time_s,Energy_J
81,0.614312,0.037888
82,0.454134,0.027990
83,0.480157,0.029598
84,0.496112,0.030584
85,0.498557,0.030731
86,0.656334,0.040485
87,0.485312,0.029916
88,0.515112,0.031758
89,0.464512,0.028631
90,0.461712,0.028458
91,0.617712,0.038099
92,0.442512,0.027271
93,0.461512,0.028445
94,0.480312,0.029607
95,0.490312,0.030225
96,0.690512,0.042598
97,0.466734,0.028768
98,0.462712,0.028520
99,0.461512,0.028445
100,0.514312,0.031708
