Device_ID,CPU_Time_s,Energy_J
81,0.448715,0.027679
82,0.313642,0.019332
83,0.340968,0.021021
84,0.396227,0.024436
85,0.381968,0.023544
86,0.333568,0.020563
87,0.329168,0.020291
88,0.319168,0.019673
89,0.306331,0.018880
90,0.295368,0.018203
91,0.414968,0.025594
92,0.280968,0.017312
93,0.360368,0.022220
94,0.339368,0.020922
95,0.328168,0.020226
96,0.417368,0.025742
97,0.285368,0.017585
98,0.296115,0.018249
99,0.305968,0.018858
100,0.330768,0.020390
