Device_ID,CPU_Time_s,Energy_J
81,0.640512,0.039508
82,0.461912,0.028470
83,0.628757,0.038781
84,0.514112,0.031696
85,0.648557,0.040001
86,0.476994,0.029402
87,0.672512,0.041485
88,0.489912,0.030201
89,0.665112,0.041028
90,0.487712,0.030065
91,0.642712,0.039644
92,0.475912,0.029335
93,0.614112,0.037876
94,0.491534,0.030301
95,0.690312,0.042580
96,0.487112,0.030028
97,0.621712,0.038346
98,0.460712,0.028396
99,0.616312,0.038008
100,0.496112,0.030584
