Device_ID,CPU_Time_s,Energy_J
41,0.394768,0.024346
42,0.208193,0.012813
43,0.346312,0.021349
44,0.235912,0.014525
45,0.308949,0.019042
46,0.222312,0.013688
47,0.327612,0.020195
48,0.212712,0.013095
49,0.311512,0.019200
50,0.215512,0.013267
