Device_ID,CPU_Time_s,Energy_J
81,0.734496,0.045292
82,0.570988,0.035185
83,0.762204,0.047004
84,0.557588,0.034359
85,0.709980,0.043777
86,0.548380,0.033790
87,0.726688,0.044805
88,0.571888,0.035243
89,0.774088,0.047738
90,0.550280,0.033907
91,0.723404,0.044604
92,0.560188,0.034519
93,0.757696,0.046725
94,0.545088,0.033586
95,0.761180,0.046936
96,0.564196,0.034767
97,0.754288,0.046513
98,0.568180,0.035011
99,0.731080,0.045081
100,0.576788,0.035545
