Device_ID,CPU_Time_s,Energy_J
65,0.762980,0.047044
66,0.771080,0.047551
67,0.759204,0.046819
68,0.752888,0.046428
69,0.714288,0.044043
70,0.561224,0.034584
71,0.727888,0.044883
72,0.707180,0.043604
73,0.549680,0.033870
74,0.537680,0.033128
75,0.554780,0.034185
76,0.561280,0.034587
77,0.582880,0.035922
78,0.557380,0.034346
79,0.564688,0.034795
80,0.591580,0.036460
