Device_ID,CPU_Time_s,Energy_J
81,0.122596,0.007549
82,0.114938,0.007076
83,0.096777,0.005953
84,0.130077,0.008011
85,0.115596,0.007116
86,0.128796,0.007932
87,0.116043,0.007144
88,0.119696,0.007370
89,0.122896,0.007567
90,0.110696,0.006813
91,0.109724,0.006753
92,0.122596,0.007549
93,0.110677,0.006810
94,0.110478,0.006800
95,0.119977,0.007386
96,0.135253,0.008331
97,0.110296,0.006789
98,0.113277,0.006973
99,0.118614,0.007303
100,0.115338,0.007100
