Device_ID,CPU_Time_s,Energy_J
81,0.156816,0.009667
82,0.111816,0.006886
83,0.168816,0.010409
84,0.134816,0.008307
85,0.147632,0.009099
86,0.256816,0.015847
87,0.202816,0.01251
88,0.236816,0.014611
89,0.212816,0.013128
90,0.142816,0.008802
91,0.160816,0.009914
92,0.153816,0.009482
93,0.176816,0.010903
94,0.159816,0.009852
95,0.168816,0.010409
96,0.143816,0.008864
97,0.141816,0.00874
98,0.126816,0.007813
99,0.279632,0.017257
100,0.104816,0.006453
