Device_ID,ENROLL_cpu_s,ROUND1_cpu_s,ROUND2_cpu_s,ROUND3_cpu_s,ROUND4_cpu_s,ENROLL_energy_j,ROUND1_energy_j,ROUND2_energy_j,ROUND3_energy_j,ROUND4_energy_j
3,10.77711200,0.27542400,0.12488000,0.38753600,0.26553600,0.66592800,0.01692500,0.00767500,0.02384500,0.01631400
4,9.51411200,0.22442400,0.15988000,0.26153600,0.28653600,0.58785300,0.01377300,0.00983800,0.01606700,0.01761200
5,13.13711200,0.22642400,0.18388000,0.34953600,0.35453600,0.81173300,0.01389700,0.01132100,0.02150500,0.02181400
