Device_ID,ENROLL_cpu_s,ROUND1_cpu_s,ROUND2_cpu_s,ROUND3_cpu_s,ROUND4_cpu_s,ENROLL_energy_j,ROUND1_energy_j,ROUND2_energy_j,ROUND3_energy_j,ROUND4_energy_j
3,16.56211200,0.29242400,0.22334400,0.33353600,0.34053600,1.02336100,0.01794700,0.01376000,0.02051600,0.02094900
4,12.60019200,0.33734400,0.18388000,0.22253600,0.31153600,0.77855100,0.02075200,0.01132100,0.01365700,0.01915700
5,11.64711200,0.40042400,0.18488000,0.29253600,0.31353600,0.71967600,0.02464600,0.01138300,0.01798300,0.01927600
