Device_ID,ENROLL_cpu_s,ROUND1_cpu_s,ROUND2_cpu_s,ROUND3_cpu_s,ROUND4_cpu_s,ENROLL_energy_j,ROUND1_energy_j,ROUND2_energy_j,ROUND3_energy_j,ROUND4_energy_j
3,13.07511200,0.30378400,0.11772800,0.27253600,0.49553600,0.80790200,0.01866300,0.00723300,0.01674700,0.03049500
4,21.68911200,0.27842400,0.18134400,0.29053600,0.25053600,1.34020400,0.01711100,0.01116500,0.01785900,0.01538700
5,13.61811200,0.25236000,0.11788000,0.62953600,0.24110400,0.84141900,0.01550000,0.00724200,0.03879100,0.01480400
