Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
345678,89,20.3550,0.329856,50.2860,0.815336,0.0000,0.000000,70.6410,1.145192
345678,90,13.4950,0.218856,45.9810,0.745672,0.0000,0.000000,59.4760,0.964528
345678,91,10.5750,0.171600,34.6350,0.562080,0.0000,0.000000,45.2100,0.733680
345678,92,9.8950,0.160600,41.3710,0.671080,0.0000,0.000000,51.2660,0.831680
345678,93,12.8000,0.207600,31.8540,0.517080,0.0000,0.000000,44.6540,0.724680
345678,94,8.0410,0.130600,39.5170,0.641080,0.0000,0.000000,47.5580,0.771680
345678,95,15.7200,0.254856,48.0610,0.779336,0.0000,0.000000,63.7810,1.034192
345678,96,17.0180,0.275856,48.5550,0.787336,0.0000,0.000000,65.5730,1.063192
345678,97,14.9780,0.242856,57.9490,0.939336,0.0000,0.000000,72.9270,1.182192
345678,98,13.0010,0.210856,47.5260,0.770672,0.0000,0.000000,60.5270,0.981528
345678,99,14.2990,0.231856,56.9390,0.923336,0.0000,0.000000,71.2380,1.155192
345678,100,13.9900,0.226856,53.6230,0.869336,0.0000,0.000000,67.6130,1.096192
456789,81,8.5970,0.139600,47.4270,0.769080,0.0000,0.000000,56.0240,0.908680
456789,82,11.1310,0.180600,36.7980,0.597080,0.0000,0.000000,47.9290,0.777680
456789,83,11.9960,0.194600,40.0070,0.649080,0.0000,0.000000,52.0030,0.843680
456789,84,12.4290,0.201600,41.6180,0.675080,0.0000,0.000000,54.0470,0.876680
456789,85,10.7600,0.174600,39.0220,0.633080,0.0000,0.000000,49.7820,0.807680
456789,86,13.1090,0.212600,39.8260,0.646080,0.0000,0.000000,52.9350,0.858680
456789,87,13.3560,0.216600,33.2750,0.540080,0.0000,0.000000,46.6310,0.756680
456789,88,13.3720,0.216856,45.7130,0.741336,0.0000,0.000000,59.0850,0.958192
456789,89,16.5230,0.267856,56.9600,0.923336,0.0000,0.000000,73.4830,1.191192
456789,90,12.5680,0.203856,57.3310,0.929336,0.0000,0.000000,69.8990,1.133192
456789,91,6.0630,0.098600,34.5780,0.561160,0.0000,0.000000,40.6410,0.659760
456789,92,12.8610,0.208600,43.0390,0.698080,0.0000,0.000000,55.9000,0.906680
456789,93,12.4910,0.202600,33.4600,0.543080,0.0000,0.000000,45.9510,0.745680
456789,94,13.9740,0.226600,43.0390,0.698080,0.0000,0.000000,57.0130,0.924680
456789,95,13.3100,0.215856,57.3930,0.930336,0.0000,0.000000,70.7030,1.146192
456789,96,11.0850,0.179856,41.5720,0.674336,0.0000,0.000000,52.6570,0.854192
456789,97,19.4690,0.315856,57.5080,0.932336,0.0000,0.000000,76.9770,1.248192
456789,98,16.8320,0.272856,56.4660,0.915336,0.0000,0.000000,73.2980,1.188192
456789,99,15.2870,0.247856,51.2750,0.831336,0.0000,0.000000,66.5620,1.079192
456789,100,18.5010,0.299856,50.2860,0.815336,0.0000,0.000000,68.7870,1.115192
567890,81,10.3890,0.168600,40.6290,0.659080,0.0000,0.000000,51.0180,0.827680
567890,82,13.3560,0.216600,36.4890,0.592080,0.0000,0.000000,49.8450,0.808680
567890,83,13.2940,0.215600,34.8820,0.566080,0.0000,0.000000,48.1760,0.781680
567890,84,12.8000,0.207600,43.2870,0.702080,0.0000,0.000000,56.0870,0.909680
567890,85,8.7830,0.142600,41.4940,0.673080,0.0000,0.000000,50.2770,0.815680
567890,86,10.5750,0.171600,38.4660,0.624080,0.0000,0.000000,49.0410,0.795680
567890,87,14.7770,0.239600,35.6850,0.579080,0.0000,0.000000,50.4620,0.818680
567890,88,17.0800,0.276856,56.8980,0.922336,0.0000,0.000000,73.9780,1.199192
567890,89,17.9450,0.290856,52.8810,0.857336,0.0000,0.000000,70.8260,1.148192
567890,90,16.8940,0.273856,48.6790,0.789336,0.0000,0.000000,65.5730,1.063192
567890,91,8.2260,0.133600,42.0510,0.682080,0.0000,0.000000,50.2770,0.815680
567890,92,9.7710,0.158600,37.7860,0.613080,0.0000,0.000000,47.5570,0.771680
567890,93,7.7320,0.125600,39.6400,0.643080,0.0000,0.000000,47.3720,0.768680
567890,94,13.6650,0.221600,36.8590,0.598080,0.0000,0.000000,50.5240,0.819680
567890,95,18.6200,0.301856,48.2460,0.782336,0.0000,0.000000,66.8660,1.084192
567890,96,15.7200,0.254856,50.4710,0.818336,0.0000,0.000000,66.1910,1.073192
567890,97,14.2990,0.231856,56.0950,0.909336,0.0000,0.000000,70.3940,1.141192
567890,98,13.1860,0.213856,55.6620,0.902336,0.0000,0.000000,68.8480,1.116192
567890,99,17.9450,0.290856,48.5550,0.787336,0.0000,0.000000,66.5000,1.078192
567890,100,17.6360,0.285856,60.6060,0.982336,0.0000,0.000000,78.2420,1.268192
678901,81,6.8670,0.111600,43.2250,0.701080,0.0000,0.000000,50.0920,0.812680
678901,82,7.5470,0.122600,38.5280,0.625080,0.0000,0.000000,46.0750,0.747680
678901,83,13.4790,0.218600,34.6350,0.562080,0.0000,0.000000,48.1140,0.780680
678901,84,11.6250,0.188600,42.9780,0.697080,0.0000,0.000000,54.6030,0.885680
678901,85,8.1650,0.132600,40.3820,0.655080,0.0000,0.000000,48.5470,0.787680
678901,86,12.2470,0.198664,48.2920,0.783080,0.0000,0.000000,60.5390,0.981744
678901,87,15.7660,0.255600,40.1350,0.651080,0.0000,0.000000,55.9010,0.906680
678901,88,15.9670,0.258856,54.5500,0.884336,0.0000,0.000000,70.5170,1.143192
678901,89,16.2140,0.262856,54.5500,0.884336,0.0000,0.000000,70.7640,1.147192
678901,90,15.6580,0.253856,50.6570,0.821336,0.0000,0.000000,66.3150,1.075192
678901,91,7.9830,0.129664,32.9040,0.534080,0.0000,0.000000,40.8870,0.663744
678901,92,9.5240,0.154600,36.3650,0.590080,0.0000,0.000000,45.8890,0.744680
678901,93,8.5970,0.139600,39.0840,0.634080,0.0000,0.000000,47.6810,0.773680
678901,94,11.3160,0.183600,42.6070,0.691080,0.0000,0.000000,53.9230,0.874680
678901,95,16.5850,0.268856,54.7970,0.888336,0.0000,0.000000,71.3820,1.157192
678901,96,13.9280,0.225856,50.3480,0.816336,0.0000,0.000000,64.2760,1.042192
678901,97,15.9670,0.258856,53.1290,0.861336,0.0000,0.000000,69.0960,1.120192
678901,98,13.0630,0.211856,49.9150,0.809336,0.0000,0.000000,62.9780,1.021192
678901,99,13.7460,0.222920,57.0220,0.924336,0.0000,0.000000,70.7680,1.147256
678901,100,17.5740,0.284856,52.3870,0.849336,0.0000,0.000000,69.9610,1.134192
789012,81,11.5020,0.186600,42.0510,0.682080,0.0000,0.000000,53.5530,0.868680
789012,82,7.2990,0.118600,40.9380,0.664080,0.0000,0.000000,48.2370,0.782680
789012,83,11.8730,0.192600,41.7420,0.677080,0.0000,0.000000,53.6150,0.869680
789012,84,10.9460,0.177600,37.6010,0.610080,0.0000,0.000000,48.5470,0.787680
789012,85,10.3890,0.168600,36.6740,0.595080,0.0000,0.000000,47.0630,0.763680
789012,86,10.7600,0.174600,45.5730,0.739080,0.0000,0.000000,56.3330,0.913680
789012,87,10.8220,0.175600,36.8590,0.598080,0.0000,0.000000,47.6810,0.773680
789012,88,13.9320,0.225920,55.4150,0.898336,0.0000,0.000000,69.3470,1.124256
789012,89,12.9180,0.209856,48.6130,0.788336,0.0000,0.000000,61.5310,0.998192
789012,90,20.4790,0.331856,63.1400,1.023336,0.0000,0.000000,83.6190,1.355192
789012,91,16.2600,0.263600,35.1340,0.570160,0.0000,0.000000,51.3940,0.833760
789012,92,6.1870,0.100600,34.3870,0.558080,0.0000,0.000000,40.5740,0.658680
789012,93,7.9170,0.128600,43.9660,0.713080,0.0000,0.000000,51.8830,0.841680
789012,94,11.7490,0.190600,35.1910,0.571080,0.0000,0.000000,46.9400,0.761680
789012,95,16.5230,0.267856,52.4490,0.850336,0.0000,0.000000,68.9720,1.118192
789012,96,12.6300,0.204856,55.2920,0.896336,0.0000,0.000000,67.9220,1.101192
789012,97,11.5790,0.187856,49.4210,0.801336,0.0000,0.000000,61.0000,0.989192
789012,98,12.2590,0.198856,47.3190,0.767336,0.0000,0.000000,59.5780,0.966192
789012,99,15.1020,0.244856,49.8120,0.807672,0.0000,0.000000,64.9140,1.052528
789012,100,17.1410,0.277856,47.5050,0.770336,0.0000,0.000000,64.6460,1.048192
890123,81,9.6480,0.156600,39.4300,0.640080,0.0000,0.000000,49.0780,0.796680
890123,82,11.2550,0.182600,33.2750,0.540080,0.0000,0.000000,44.5300,0.722680
