Device_ID,Energy_J,CPU_Time_s
65,0.01453660,0.235572
66,0.01019830,0.165372
67,0.01469790,0.238179
68,0.01006230,0.163172
69,0.01447530,0.234579
70,0.00713420,0.115794
71,0.01587180,0.257172
72,0.00995100,0.161372
73,0.01417860,0.229781
74,0.00970430,0.157379
75,0.01442560,0.233772
76,0.01112920,0.180436
77,0.01342990,0.217662
78,0.01075200,0.174329
79,0.01457990,0.236270
80,0.01051980,0.170572
