Device_ID,Energy_J,CPU_Time_s
65,0.01436190,0.232812
66,0.00994320,0.161312
67,0.01261300,0.204512
68,0.01031370,0.167306
69,0.01248930,0.202512
70,0.00732560,0.118956
71,0.01247700,0.202312
72,0.00975770,0.158312
73,0.01152530,0.186912
74,0.00930840,0.151042
75,0.01273720,0.206523
76,0.00990690,0.160723
77,0.01265690,0.205223
78,0.00988840,0.160423
79,0.01426440,0.231234
80,0.01025830,0.166412
