Device_ID,CPU_Time_s,Energy_J
91,0.880176,0.054330
92,1.023589,0.063186
93,1.028589,0.063503
94,1.660976,0.102579
95,1.421357,0.087780
96,1.741376,0.107543
97,2.108853,0.130252
98,1.413176,0.087270
99,1.101389,0.067997
100,0.990176,0.061127
