Device_ID,CPU_Time_s,Energy_J
91,0.412584,0.025445
92,0.440584,0.027176
93,0.387784,0.023913
94,0.388984,0.023988
95,0.392984,0.024234
96,0.334584,0.020625
97,0.343450,0.021173
98,0.297101,0.018308
99,0.320501,0.019755
100,0.332784,0.020514
