Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
456789,103,33.4050,0.541368,15.6160,0.253112,14.0110,0.227072,63.0320,1.021552
456789,104,17.2140,0.279368,13.5150,0.219112,10.7360,0.174072,41.4650,0.672552
456789,105,28.4610,0.461368,16.7910,0.272112,12.1570,0.197072,57.4090,0.930552
456789,106,17.3370,0.281368,7.7060,0.125112,9.5620,0.155072,34.6050,0.561552
456789,107,30.3310,0.491624,17.4860,0.283368,11.9260,0.193328,59.7430,0.968320
456789,108,27.3030,0.442624,11.9860,0.194368,15.3250,0.248328,54.6140,0.885320
456789,109,35.2590,0.571368,11.9080,0.193112,12.5280,0.203072,59.6950,0.967552
456789,110,18.6350,0.302368,7.5210,0.122112,9.1290,0.148072,35.2850,0.572552
456789,111,21.7870,0.353368,10.4870,0.170112,16.1630,0.261896,48.4370,0.785376
456789,112,18.8210,0.305368,11.4140,0.185112,11.9100,0.193072,42.1450,0.683552
456789,113,35.2590,0.571368,13.5150,0.219112,18.7080,0.303072,67.4820,1.093552
456789,114,22.7760,0.369368,12.3410,0.200112,9.8090,0.159072,44.9260,0.728552
456789,115,27.5340,0.446368,12.8420,0.208224,15.9320,0.258144,56.3080,0.912736
456789,116,23.5330,0.381624,11.6770,0.189368,12.9770,0.210328,48.1870,0.781320
456789,117,35.1520,0.569624,15.0760,0.244368,15.3870,0.249328,65.6150,1.063320
456789,118,24.6220,0.399248,16.1270,0.261368,12.6680,0.205328,53.4170,0.865944
456789,119,31.7530,0.514624,14.1490,0.229368,21.1960,0.343328,67.0980,1.087320
456789,120,30.7020,0.497624,14.7050,0.238368,10.9370,0.177328,56.3440,0.913320
567890,97,28.3380,0.459368,10.6110,0.172112,13.7020,0.222072,52.6510,0.853552
567890,98,20.1800,0.327368,10.8580,0.176112,9.4380,0.153072,40.4760,0.656552
567890,99,24.1970,0.392368,12.2790,0.199112,14.6290,0.237072,51.1050,0.828552
567890,100,21.4780,0.348368,9.2510,0.150112,12.2810,0.199072,43.0100,0.697552
567890,101,27.5340,0.446368,13.7010,0.222112,13.2700,0.215072,54.5050,0.883552
567890,102,20.5510,0.333368,7.5210,0.122112,10.4890,0.170072,38.5610,0.625552
