Device_ID,CPU_Time_s,Energy_J
81,0.532723,0.032848
82,0.407223,0.025090
83,0.390312,0.024047
84,0.400123,0.024654
85,0.383612,0.023633
86,0.518412,0.031964
87,0.389912,0.024023
88,0.396623,0.024436
89,0.413912,0.025506
90,0.422823,0.026057
91,0.555112,0.034230
92,0.387134,0.023851
93,0.396546,0.024430
94,0.400534,0.024677
95,0.418223,0.025768
96,0.537012,0.033113
97,0.384623,0.023696
98,0.421012,0.025942
99,0.413334,0.025468
100,0.382712,0.023578
