Device_ID,ENROLL_cpu_s,ROUND1_cpu_s,ROUND2_cpu_s,ROUND3_cpu_s,ROUND4_cpu_s,ENROLL_energy_j,ROUND1_energy_j,ROUND2_energy_j,ROUND3_energy_j,ROUND4_energy_j
3,13.09911200,0.18742400,0.11988000,0.48553600,0.20453600,0.80938900,0.01151100,0.00738300,0.02986200,0.01256900
4,21.70111200,0.25079200,0.10652800,0.53853600,0.18053600,1.34094100,0.01542700,0.00655800,0.03313700,0.01108500
5,13.66011200,0.13342400,0.27688000,0.66453600,0.27153600,0.84401900,0.00817400,0.01706400,0.04092000,0.01670900
