Device_ID,ENROLL_cpu_s,ROUND1_cpu_s,ROUND2_cpu_s,ROUND3_cpu_s,ROUND4_cpu_s,ENROLL_energy_j,ROUND1_energy_j,ROUND2_energy_j,ROUND3_energy_j,ROUND4_energy_j
3,10.72211200,0.30442400,0.07188000,0.58153600,0.40453600,0.66253400,0.01874200,0.00441600,0.03579000,0.02490600
4,9.52011200,0.21742400,0.06788000,0.53653600,0.19153600,0.58822800,0.01336500,0.00416900,0.03301400,0.01176500
5,13.19311200,0.17342400,0.15043200,0.61953600,0.31253600,0.81519800,0.01063300,0.00927100,0.03814300,0.01924300
