Device_ID,ENROLL_cpu_s,ROUND1_cpu_s,ROUND2_cpu_s,ROUND3_cpu_s,ROUND4_cpu_s,ENROLL_energy_j,ROUND1_energy_j,ROUND2_energy_j,ROUND3_energy_j,ROUND4_energy_j
3,16.73111200,0.24580800,0.12696000,0.57753600,0.19353600,1.03381000,0.01511900,0.00782000,0.03554700,0.01188900
4,12.56411200,10.53442400,0.14634400,0.52053600,0.27153600,0.77632600,0.65087600,0.00901800,0.03202100,0.01670900
5,11.70322400,0.31831200,0.09388000,0.58655200,0.24553600,0.72314800,0.01960000,0.00577600,0.03610500,0.01510200
