Device_ID,ENROLL_cpu_s,ROUND1_cpu_s,ROUND2_cpu_s,ROUND3_cpu_s,ROUND4_cpu_s,ENROLL_energy_j,ROUND1_energy_j,ROUND2_energy_j,ROUND3_energy_j,ROUND4_energy_j
3,11.38811200,0.24142400,0.11364000,0.52253600,0.18953600,0.70364500,0.01484800,0.00699700,0.03215400,0.01164200
4,10.80311200,0.19542400,0.08288000,0.58353600,0.28753600,0.66749600,0.01200600,0.00509600,0.03591800,0.01769800
5,10.86811200,0.20242400,0.10888000,0.53853600,0.20953600,0.67151700,0.01243800,0.00670300,0.03311600,0.01287800
