Device_ID,CPU_Time_s,Energy_J
81,0.311312,0.019196
82,0.265112,0.016341
83,0.217134,0.013376
84,0.234734,0.014464
85,0.226312,0.013944
86,0.298912,0.018430
87,0.219334,0.013512
88,0.218112,0.013437
89,0.219912,0.013548
90,0.226734,0.013970
91,0.314534,0.019396
92,0.237112,0.014611
93,0.247912,0.015278
94,0.253134,0.015601
95,0.266934,0.016445
96,0.305112,0.018813
97,0.269312,0.016601
98,0.244534,0.015070
99,0.236712,0.014586
100,0.243934,0.015033
