Device_ID,Energy_J,CPU_Time_s
41,0.01257580,0.203912
42,0.00647900,0.105256
43,0.01010040,0.163856
44,0.00584640,0.095021
45,0.01005790,0.163167
46,0.00635540,0.103256
47,0.00913070,0.148167
48,0.00676940,0.109956
49,0.01060500,0.172056
50,0.00582960,0.094756
