Device_ID,Energy_J,CPU_Time_s
41,0.02434550,0.394768
42,0.01281330,0.208193
43,0.02134940,0.346312
44,0.01452460,0.235912
45,0.01904190,0.308949
46,0.01368790,0.222312
47,0.02019520,0.327612
48,0.01309450,0.212712
49,0.01920030,0.311512
50,0.01326740,0.215512
