Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
234567,50,12.3780,0.201112,4.9050,0.079856,11.7710,0.190816,29.0540,0.471784
345678,41,22.3430,0.362368,11.1050,0.180112,9.3760,0.152072,42.8240,0.694552
345678,42,12.3160,0.200112,7.1960,0.116856,4.4160,0.071816,23.9280,0.388784
345678,43,21.6480,0.351112,9.2350,0.149856,10.2260,0.165816,41.1090,0.666784
345678,44,9.7200,0.158112,5.8980,0.095856,5.4670,0.088816,21.0850,0.342784
345678,45,20.4120,0.331112,9.5440,0.154856,12.3890,0.200816,42.3450,0.686784
345678,46,14.3550,0.233112,7.8140,0.126856,7.5680,0.122816,29.7370,0.482784
345678,47,20.5970,0.334112,9.7910,0.158856,13.3160,0.215816,43.7040,0.708784
345678,48,13.5520,0.220112,7.8760,0.127856,6.5790,0.106816,28.0070,0.454784
345678,49,16.1470,0.262112,13.9320,0.225856,8.3720,0.135816,38.4510,0.623784
345678,50,12.1300,0.197112,4.2910,0.069856,6.0230,0.097816,22.4440,0.364784
456789,41,24.8770,0.403368,10.4250,0.169112,13.4440,0.217896,48.7460,0.790376
456789,42,11.0850,0.180192,5.4650,0.088856,10.4460,0.169384,26.9960,0.438432
456789,43,23.1310,0.375112,14.3030,0.231856,10.9670,0.177816,48.4010,0.784784
456789,44,9.9060,0.161112,9.0500,0.146856,5.4050,0.087816,24.3610,0.395784
456789,45,19.6700,0.319112,9.2970,0.150856,8.6190,0.139816,37.5860,0.609784
456789,46,13.8610,0.225112,6.0830,0.098856,4.4780,0.072816,24.4220,0.396784
456789,47,18.9280,0.307112,7.2580,0.117856,9.2990,0.150816,35.4850,0.575784
456789,48,12.3160,0.200112,6.9490,0.112856,5.2820,0.085816,24.5470,0.398784
456789,49,19.6080,0.318112,11.8310,0.191856,6.1470,0.099816,37.5860,0.609784
456789,50,13.5520,0.220112,6.2690,0.101856,6.6410,0.107816,26.4620,0.429784
567890,41,27.9050,0.452368,15.9250,0.258112,10.4490,0.170072,54.2790,0.880552
567890,42,15.6530,0.254112,7.3810,0.119856,7.5680,0.122816,30.6020,0.496784
567890,43,18.4960,0.300112,9.0500,0.146856,11.2140,0.181816,38.7600,0.628784
567890,44,9.2880,0.151112,5.5890,0.090856,4.6020,0.074816,19.4790,0.316784
567890,45,18.0010,0.292112,8.4320,0.136856,12.0180,0.194816,38.4510,0.623784
567890,46,12.6870,0.206112,5.4040,0.087856,9.7310,0.157816,27.8220,0.451784
567890,47,24.4900,0.397112,10.1620,0.164856,8.5570,0.138816,43.2090,0.700784
567890,48,14.9730,0.243112,7.5670,0.122856,4.7250,0.076816,27.2650,0.442784
567890,49,18.3720,0.298112,12.6340,0.204856,8.8660,0.143816,39.8720,0.646784
567890,50,12.7480,0.207112,5.4650,0.088856,7.7270,0.125384,25.9400,0.421352
678901,41,22.4050,0.363368,12.0320,0.195112,9.6850,0.157072,44.1220,0.715552
678901,42,8.1580,0.132840,6.2690,0.101856,10.9670,0.177816,25.3940,0.412512
678901,43,18.0010,0.292112,10.4710,0.169856,13.4390,0.217816,41.9110,0.679784
678901,44,13.9230,0.226112,4.7240,0.076856,8.2480,0.133816,26.8950,0.436784
678901,45,16.2320,0.263480,10.6570,0.172856,13.7480,0.222816,40.6370,0.659152
678901,46,12.8720,0.209112,6.3310,0.102856,5.0960,0.082816,24.2990,0.394784
678901,47,20.1640,0.327112,12.5110,0.202856,9.9170,0.160816,42.5920,0.690784
678901,48,10.9560,0.178112,8.5550,0.138856,4.5780,0.074432,24.0890,0.391400
678901,49,17.6310,0.286112,9.9770,0.161856,10.0400,0.162816,37.6480,0.610784
678901,50,15.2820,0.248112,5.4040,0.087856,6.4290,0.104384,27.1150,0.440352
789012,41,24.8770,0.403368,14.6280,0.237112,8.2640,0.134072,47.7690,0.774552
789012,42,17.7540,0.288112,4.6000,0.074856,5.8730,0.095384,28.2270,0.458352
789012,43,21.0910,0.342112,7.4430,0.120856,7.1360,0.115816,35.6700,0.578784
789012,44,28.6800,0.465112,2.9930,0.048856,6.5790,0.106816,38.2520,0.620784
789012,45,19.4230,0.315112,13.4380,0.217856,11.7090,0.189816,44.5700,0.722784
789012,46,14.5410,0.236112,4.6000,0.074856,6.5790,0.106816,25.7200,0.417784
789012,47,22.0800,0.358112,8.7410,0.141856,10.9050,0.176816,41.7260,0.676784
789012,48,13.9230,0.226112,6.5780,0.106856,7.0120,0.113816,27.5130,0.446784
789012,49,20.9060,0.339112,11.1510,0.180856,12.1410,0.196816,44.1980,0.716784
789012,50,13.4900,0.219112,6.5780,0.106856,6.4560,0.104816,26.5240,0.430784
890123,41,22.7140,0.368368,10.9810,0.178112,13.4550,0.218072,47.1500,0.764552
890123,42,8.7310,0.142112,7.5670,0.122856,8.0630,0.130816,24.3610,0.395784
890123,43,22.8220,0.370112,15.8480,0.256856,13.0070,0.210816,51.6770,0.837784
890123,44,14.2930,0.232112,7.9370,0.128856,5.0340,0.081816,27.2640,0.442784
890123,45,21.2770,0.345112,10.0390,0.162856,8.0010,0.129816,39.3170,0.637784
890123,46,14.5410,0.236112,5.8360,0.094856,4.6640,0.075816,25.0410,0.406784
890123,47,20.9060,0.339112,8.8710,0.143968,7.1400,0.115888,36.9170,0.598968
890123,48,14.1080,0.229112,7.6280,0.123856,7.3210,0.118816,29.0570,0.471784
890123,49,17.6310,0.286112,7.0720,0.114856,15.4790,0.250816,40.1820,0.651784
890123,50,11.5120,0.187112,7.8140,0.126856,2.6240,0.042816,21.9500,0.356784
901234,41,24.5680,0.398368,11.6610,0.189112,17.1010,0.277072,53.3300,0.864552
901234,42,14.7880,0.240112,6.8250,0.110856,7.7540,0.125816,29.3670,0.476784
901234,43,26.8850,0.436112,9.4820,0.153856,10.9670,0.177816,47.3340,0.767784
901234,44,17.9160,0.291112,5.1460,0.083680,6.1470,0.099816,29.2090,0.474608
901234,45,21.7710,0.353112,9.6060,0.155856,9.9780,0.161816,41.3550,0.670784
901234,46,16.6420,0.270112,5.8360,0.094856,4.7250,0.076816,27.2030,0.441784
901234,47,15.4060,0.250112,8.9260,0.144856,9.1130,0.147816,33.4450,0.542784
901234,48,14.0460,0.228112,3.5500,0.057856,6.8270,0.110816,24.4230,0.396784
901234,49,19.5460,0.317112,9.7080,0.157856,9.7930,0.158816,39.0470,0.633784
901234,50,12.1300,0.197112,5.1560,0.083856,6.0850,0.098816,23.3710,0.379784
