Device_ID,CPU_Time_s,Energy_J
81,0.453624,0.027987
82,0.437624,0.026998
83,0.349624,0.02156
84,0.577624,0.03565
85,0.497624,0.030674
86,0.476624,0.029409
87,0.386624,0.023847
88,0.375624,0.023167
89,0.426624,0.026319
90,0.360872,0.022255
91,0.473624,0.029223
92,0.405624,0.025
93,0.421624,0.02601
94,0.429624,0.026504
95,0.365624,0.022549
96,0.439624,0.027122
97,0.417624,0.025741
98,0.413624,0.025496
99,0.335624,0.020695
100,0.453624,0.027987
