Device_ID,CPU_Time_s,Energy_J
82,0.451112,0.027803
83,0.526112,0.032438
84,0.422112,0.026011
86,0.519112,0.032005
87,0.594112,0.03664
88,0.748368,0.046173
89,0.637368,0.039314
90,0.581368,0.035853
91,0.375112,0.023106
92,0.525112,0.032376
97,0.528368,0.032577
100,0.591368,0.036471
85,0.551112,0.033983
