Device_ID,CPU_Time_s,Energy_J
81,0.229285,0.014144
82,0.148680,0.009163
83,0.168678,0.010398
84,0.165672,0.010208
85,0.191672,0.011819
86,0.168672,0.010398
87,0.178472,0.011004
88,0.164013,0.010110
89,0.166472,0.010262
90,0.176693,0.010894
91,0.247472,0.015268
92,0.184272,0.011362
93,0.176072,0.010855
94,0.156813,0.009665
95,0.154472,0.009520
96,0.168901,0.010412
97,0.168072,0.010361
98,0.161472,0.009953
99,0.192472,0.011869
100,0.178413,0.011000
