Device_ID,CPU_Time_s,Energy_J
81,0.448715,0.027679
82,0.313642,0.019332
83,0.340968,0.021021
84,0.396227,0.024436
85,0.381968,0.023544
86,0.333568,0.020563
87,0.329168,0.020291
88,0.319168,0.019673
89,0.306331,0.018880
90,0.295368,0.018203
91,0.430768,0.026561
92,0.287368,0.017708
93,0.327168,0.020163
94,0.345968,0.021330
95,0.344568,0.021239
96,0.316368,0.019500
97,0.280168,0.017263
98,0.319515,0.019695
99,0.326168,0.020102
100,0.317368,0.019562
