Device_ID,CPU_Time_s,Energy_J
81,0.312912,0.019295
82,0.249312,0.015365
83,0.220734,0.013599
84,0.231699,0.014276
85,0.217112,0.013375
86,0.236112,0.014549
87,0.219934,0.013549
88,0.216912,0.013363
89,0.231712,0.014277
90,0.219334,0.013512
91,0.313134,0.019309
92,0.224112,0.013807
93,0.261912,0.016144
94,0.234934,0.014476
95,0.256534,0.015802
96,0.218112,0.013437
97,0.274312,0.016910
98,0.246934,0.015218
99,0.258512,0.015933
100,0.235534,0.014514
