Device_ID,CPU_Time_s,Energy_J
82,0.61008,0.037601
83,0.63416,0.039089
84,0.61308,0.037786
86,0.71108,0.043843
87,0.69808,0.043039
88,0.920336,0.056775
89,0.941336,0.058073
90,0.766672,0.047278
91,0.51016,0.031426
92,0.69008,0.042545
97,0.759336,0.046825
100,0.804336,0.049606
85,0.62008,0.038219
