Device_ID,CPU_Time_s,Energy_J
81,0.1696,0.010451
82,0.1346,0.008288
83,0.1776,0.010946
84,0.1666,0.010266
85,0.205664,0.01268
86,0.1846,0.011378
87,0.1516,0.009339
88,0.235856,0.014546
89,0.273856,0.016894
90,0.271856,0.016771
91,0.1596,0.009833
92,0.1366,0.008412
93,0.1836,0.011316
94,0.1016,0.006249
95,0.223856,0.013804
96,0.221856,0.013681
97,0.313856,0.019366
98,0.367856,0.022703
99,0.269856,0.016647
100,0.228856,0.014113
