Device_ID,CPU_Time_s,Energy_J
81,0.518312,0.031956
82,0.467312,0.028804
83,0.476912,0.029397
84,0.496734,0.030622
85,0.524512,0.032339
86,0.440512,0.027148
87,0.469712,0.028952
88,0.612368,0.037769
89,0.626968,0.038671
90,0.613968,0.037868
91,0.437512,0.026962
92,0.506312,0.031214
93,0.428912,0.026431
94,0.468112,0.028854
95,0.609642,0.037600
96,0.578968,0.035705
97,0.637968,0.039351
98,0.646768,0.039895
99,0.629768,0.038844
100,0.672368,0.041477
