Device_ID,CPU_Time_s,Energy_J
81,0.959712,0.059182
82,0.938934,0.057898
83,0.948512,0.058485
84,0.894757,0.055172
85,0.950712,0.058624
86,0.988912,0.060985
87,0.986112,0.060817
88,0.913112,0.056306
89,1.011912,0.062412
90,0.953512,0.058803
91,0.714512,0.044032
92,0.720912,0.044428
93,0.704171,0.043393
94,0.666112,0.041040
95,0.707734,0.043613
96,0.704112,0.043390
97,0.717312,0.044205
98,0.724712,0.044663
99,0.726712,0.044786
100,0.673712,0.041498
