Device_ID,CPU_Time_s,Energy_J
81,0.739008,0.045569
82,0.739808,0.045618
83,0.743208,0.045823
84,0.708408,0.043681
85,0.739450,0.045595
86,0.793008,0.048905
87,0.739250,0.045587
88,0.727250,0.044846
89,0.788808,0.048651
90,0.756408,0.046648
91,0.561408,0.034597
92,0.547208,0.033719
93,0.566250,0.034896
94,0.519450,0.032004
95,0.557208,0.034337
96,0.552608,0.034053
97,0.553008,0.034078
98,0.568208,0.035018
99,0.560608,0.034547
100,0.534250,0.032905
