Device_ID,CPU_Time_s,Energy_J
81,0.439942,0.027137
82,0.325505,0.020065
83,0.441468,0.027232
84,0.350068,0.021583
85,0.457705,0.028234
86,0.357468,0.022038
87,0.417568,0.025753
88,0.323568,0.019945
89,0.427478,0.026363
90,0.315568,0.019451
91,0.415768,0.025640
92,0.292668,0.018034
93,0.443668,0.027368
94,0.333105,0.020535
95,0.418405,0.025804
96,0.339395,0.020923
97,0.747042,0.046112
98,0.332542,0.020500
99,0.440768,0.027186
100,0.343368,0.021164
